"_","Id","GT_ShopCode__c","Name","Address","PostalCode","Address.city","Address.country","Address.geocodeAccuracy","Address.latitude","Address.longitude","Address.postalCode","Address.state","Address.street"
"[ServiceTerritory]","0Hh670000004L75CAE","A80","MARCHENA","[object Object]","41620","MARCHENA","Spain","Street","37.3334","-5.41949","41620","ES","C MENDEZ NUÑEZ , 25 - CLINICA AVENIDA - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LI3CAM","155","TALAVERA DE LA REINA - SAN FRANCISCO","[object Object]","45600","TALAVERA DE LA REINA","Spain","Address","39.96042","-4.83071","45600","ES","C SAN FRANCISCO, 4 - CASTILLA LA MANCHA"
"[ServiceTerritory]","0Hh670000004LI4CAM","A46","MORON - BOSQUE","[object Object]","41530","MORON DE LA FRONTERA","Spain","Block","37.120084","-5.451248","41530","ES","C BOSQUE, 1 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LFdCAM","9D3","LAS PALMAS DE GRAN CANARIA - ZARAGOZA*","[object Object]","35012","LAS PALMAS DE GRAN CANARIA","Spain","Block","28.110216","-15.432193","35012","ES","C ZARAGOZA, 12 - (semiesquina Pedro Infinito. Zona Schamann) - CANARIAS"
"[ServiceTerritory]","0Hh670000004LS8CAM","AF1","LASARTE","[object Object]","20160","LASARTE","Spain","Block","43.26356","-2.018207","20160","ES","C NAGUSIA KALEA, 19 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LScCAM","96E","JACA","[object Object]","22700","JACA","Spain","Address","42.5678","-0.55206","22700","ES","C DOMINGO MIRAL, 21 - ARAGON"
"[ServiceTerritory]","0Hh670000004LS9CAM","96D","ALTEA","[object Object]","03590","ALTEA","Spain","Block","38.6032","-0.048527","03590","ES","AV COMUNITAT VALENCIANA, 4 LOCAL 2 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LSwCAM","995","GAES ALICANTE","[object Object]","03001","ALICANTE","Spain","Address","38.34588","-0.4891","03001","ES","C ALVAREZ SEREIX, 10 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LSACA2","084","ESTELLA/LIZARRA","[object Object]","31200","ESTELLA-LIZARRA","Spain","Block","42.672465","-2.031641","31200","ES","PL LOS FUEROS, 21 - NAVARRA"
"[ServiceTerritory]","0Hh670000004LZYCA2","031","MURCIA - GLORIETA DE ESPAÑA","[object Object]","30004","MURCIA","Spain","Street","37.983357","-1.131602","30004","ES","C GLORIETA DE ESPAÑA, 3, ENT. IZQ - MURCIA"
"[ServiceTerritory]","0Hh670000004LGgCAM","140","VALENCIA - SAN AGUSTIN","[object Object]","46002","VALENCIA","Spain","Block","39.46863","-0.379486","46002","ES","PL SAN AGUSTIN, 2 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LYkCAM","8C6","VALENCIA - AUSIAS MARCH","[object Object]","46013","VALENCIA","Spain","Block","39.453537","-0.373017","46013","ES","AV AUSIAS MARCH, 33 BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LcwCAE","055","MALAGA - COMPAÑÍA","[object Object]","29005","MALAGA","Spain","Address","36.7214","-4.42354","29005","ES","C COMPAÑIA, 18 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LMyCAM","B21","MADRID - MONFORTE DE LEMOS 2","[object Object]","28029","MADRID","Spain","Address","40.47855","-3.70799","28029","ES","AV MONFORTE DE LEMOS, 113 - MADRID"
"[ServiceTerritory]","0Hh670000004L2FCAU","FCD","VILLABONA","[object Object]","20150","VILLABONA","Spain","Block","43.188002","-2.052681","20150","ES","C NUEVA, 36 - BRONTE OPTICA ORTOPEDIA - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LXSCA2","027","ALMERIA - ALMERÍA","[object Object]","04001","ALMERIA","Spain","Block","36.838633","-2.463492","04001","ES","PSO ALMERÍA, 34 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LaRCAU","8D6","SEVILLA - CASTILLA","[object Object]","41010","SEVILLA","Spain","Block","37.388613","-6.007621","41010","ES","C CASTILLA, 114 BAJOS - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LbtCAE","A6A","VALENCIA - CARTEROS","[object Object]","46017","VALENCIA","Spain","Block","39.452095","-0.388816","46017","ES","C CARTEROS, 44 BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LKmCAM","079","CARTAGENA - PINTOR BALACA","[object Object]","30205","TENTEGORRA","Spain","Address","37.60826","-0.992","30205","ES","C PINTOR BALACA, 1, BAJO - MURCIA"
"[ServiceTerritory]","0Hh670000004LgKCAU","890","DENIA","[object Object]","03700","DENIA","Spain","Block","38.836691","0.105125","03700","ES","C PATRICIO FERRANDIZ, 8 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LhwCAE","215","JAEN - ESTACION","[object Object]","23003","JAEN","Spain","Block","37.770942","-3.788304","23003","ES","PS DE LA ESTACION, 20 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004L8SCAU","C26","CREVILLENT","[object Object]","03330","CREVILLENT","Spain","Address","38.2494","-0.80876","03330","ES","C RAMON Y CAJAL, 1 - CREVIOPTICAS - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LCPCA2","9B2","MONFORTE DE LEMOS","[object Object]","27400","MONFORTE DE LEMOS","Spain","Address","42.52125","-7.51571","27400","ES","C HUERTA, 10 BAJO - GALICIA"
"[ServiceTerritory]","0Hh670000004LfWCAU","88B","VALENCIA - ESCULTOR JOSE CAPUZ","[object Object]","46006","VALENCIA","Spain","Address","39.4608","-0.36216","46006","ES","C ESCULTOR JOSE CAPUZ, 20 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LW0CAM","C58","CARLET","[object Object]","46240","CARLET","Spain","Address","39.22239","-0.51913","46240","ES","AV SUD, 2 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LlPCAU","828","MADRID - SAGASTA","[object Object]","28004","MADRID","Spain","Address","40.42852","-3.6998","28004","ES","C SAGASTA, 15 - MADRID"
"[ServiceTerritory]","0Hh670000004LesCAE","072","LA LAGUNA - HERRADORES","[object Object]","38204","LA LAGUNA","Spain","Block","28.487048","-16.315386","38204","ES","C HERRADORES, 29 - CANARIAS"
"[ServiceTerritory]","0Hh670000004L3DCAU","BBC","CAMBRILS","[object Object]","43850","CAMBRILS","Spain","Block","41.066221","1.062612","43850","ES","CL ROGER DE LLURIA, 8, LOCAL - CATALUÑA"
"[ServiceTerritory]","0Hh670000004LCXCA2","033","MADRID - MORATALAZ 1","[object Object]","28030","MADRID","Spain","Address","40.40629","-3.64977","28030","ES","AV MORATALAZ, 123 - MADRID"
"[ServiceTerritory]","0Hh670000004LISCA2","B87","NAVALMORAL DE LA MATA","[object Object]","10300","NAVALMORAL DE LA MATA","Spain","Address","39.89086","-5.54002","10300","ES","C JOAQUIN ALCALDE, 6 - EXTREMADURA"
"[ServiceTerritory]","0Hh670000004Lf2CAE","070","SEVILLA - VIRGEN DE LUJAN","[object Object]","41011","SEVILLA","Spain","Address","37.37464","-6.00051","41011","ES","CL VIRGEN DE LUJAN, 30 BAJO - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LqKCAU","052","SANTA CRUZ TENERIFE - SABINO BERTHELOT","[object Object]","38003","SANTA CRUZ DE TENERIFE","Spain","Block","28.467782","-16.25518","38003","ES","C SABINO BERTHELOT, 1 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LRPCA2","969","ALBACETE - SAN RAFAEL ARCANGEL","[object Object]","02006","ALBACETE","Spain","Block","38.990779","-1.869325","02006","ES","C SAN RAFAEL ARCANGEL, 1 - CASTILLA LA MANCHA"
"[ServiceTerritory]","0Hh670000004LUxCAM","AA5","CORUÑA - PONTEVEDRA","[object Object]","15004","A CORUÑA","Spain","Block","43.36755","-8.407363","15004","ES","PZA PONTEVEDRA, 7 - GALICIA"
"[ServiceTerritory]","0Hh670000004LbZCAU","8ED","CIEZA","[object Object]","30530","CIEZA","Spain","Street","38.248277","-1.42572","30530","ES","C PASEO , 53 - MURCIA"
"[ServiceTerritory]","0Hh670000004LbUCAU","8EE","ELCHE 2","[object Object]","03202","ELCHE/ELX","Spain","Address","38.26625","-0.6961","03202","ES","C Corredora, 42 - VALENCIA"
"[ServiceTerritory]","0Hh670000004LjnCAE","803","BARCELONA - PERE IV","[object Object]","08005","BARCELONA","Spain","Address","41.40185","2.197","08005","ES","C PERE IV, 160 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LY1CAM","020","SEVILLA - LUIS MONTOTO","[object Object]","41018","SEVILLA","Spain","Address","37.3872","-5.97526","41018","ES","C LUIS MONTOTO, 83 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LUECA2","099","COSLADA - DOCTOR FLEMING","[object Object]","28821","COSLADA","Spain","Address","40.42373","-3.56528","28821","ES","C DOCTOR FLEMING, 22 - MADRID"
"[ServiceTerritory]","0Hh670000004LUFCA2","812","ELCHE","[object Object]","03201","ELCHE","Spain","Address","38.26545","-0.70504","03201","ES","AV REINA VICTORIA, 58 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LabCAE","8D4","MARBELLA - FELIX RODRIGUEZ DE LA FUENTE","[object Object]","29601","MARBELLA","Spain","Address","36.50827","-4.88369","29601","ES","C FELIX RODRIGUEZ DE LA FUENTE, 2 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004L4kCAE","FBF","SANTOÑA","[object Object]","39740","SANTOÑA","Spain","Address","43.44174","-3.45628","39740","ES","C MARQUES ROBRERO, 6 - OPTICA-VISION SANTOÑA - CANTABRIA"
"[ServiceTerritory]","0Hh670000004LaWCAU","8D5","PALENCIA - DE LEÓN","[object Object]","34001","PALENCIA","Spain","Block","42.013764","-4.534185","34001","ES","PL DE LEÓN, 2 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LfHCAU","889","FIGUERES","[object Object]","17600","FIGUERES","Spain","Block","42.266831","2.959544","17600","ES","CL PEP VENTURA, 1-3, BAJO IZQ. - CATALUÑA"
"[ServiceTerritory]","0Hh670000004LmhCAE","844","VIGO - LEPANTO","[object Object]","36201","VIGO","Spain","Block","42.234889","-8.715914","36201","ES","C LEPANTO, 9 BAJOS - GALICIA"
"[ServiceTerritory]","0Hh670000004L91CAE","223","PUERTO DE LA CRUZ","[object Object]","38400","PUERTO DE LA CRUZ","Spain","Address","28.41389","-16.55534","38400","ES","CL POZO, 22, ESC. 1, PB, LOCAL 2 - APARTAMENTOS LAS BANANAS - CANARIAS"
"[ServiceTerritory]","0Hh670000004LBRCA2","9BD","PATERNA","[object Object]","46980","PATERNA","Spain","Address","39.5043","-0.44369","46980","ES","C JUAN BAUTISTA PESET, 27 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LjTCAU","C46","TAVERNES DE VALLDIGNA","[object Object]","46760","TAVERNES DE VALLDIGNA","Spain","Block","39.071845","-0.264696","46760","ES","C GERMANIES, 29 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LHoCAM","B6F","POLA DE LAVIANA","[object Object]","33980","POLA DE LAVIANA","Spain","Street","43.246424","-5.56281","33980","ES","PL SAN JOSE, S/N - ASTURIAS"
"[ServiceTerritory]","0Hh670000004LRUCA2","968","SANTA CRUZ DE TENERIFE - 3 DE MAYO","[object Object]","38005","SANTA CRUZ DE TENERIFE","Spain","Address","28.45849","-16.25822","38005","ES","AV 3 DE MAYO, 71 LOCAL 21 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LYBCA2","8CE","BARCELONA - PI I MARGALL","[object Object]","08024","BARCELONA","Spain","Block","41.406362","2.163132","08024","ES","C PI I MARGALL, 9-11 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LEpCAM","9C7","SANTA POLA","[object Object]","03130","SANTA POLA","Spain","Block","38.194764","-0.5581","03130","ES","C ELCHE, 50 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LHjCAM","B6D","AREVALO","[object Object]","05200","AREVALO","Spain","Block","41.072729","-4.73028","05200","ES","C NTRA.SRA. DE LAS ANGUSTIAS, 1 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004L9uCAE","831","MISLATA - GREGORIO GEA 1","[object Object]","46920","MISLATA","Spain","Block","39.473477","-0.417027","46920","ES","AV GREGORIO GEA, 29, ESC. 1, PB - MISLATA - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004L7tCAE","C33","BENIEL","[object Object]","30130","BENIEL","Spain","Address","38.04613","-1.0021","30130","ES","AVDA. JOSE PUJANTE, 6 - CENTRO OPTICO BASTIDA (Dolores G Bastida) - MURCIA"
"[ServiceTerritory]","0Hh670000004LlKCAU","820","CORDOBA - JOSE CRUZ CONDE 2","[object Object]","14001","CORDOBA","Spain","Block","37.887853","-4.780867","14001","ES","C JOSE CRUZ CONDE, 28 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LbHCAU","836","CASTELLO DE LA PLANA - NAVARRA","[object Object]","12002","CASTELLON","Spain","Address","39.98447","-0.04138","12002","ES","C NAVARRA, 50 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LF4CAM","B66","GÜIMAR","[object Object]","38500","GUIMAR","Spain","Block","28.315927","-16.410123","38500","ES","AV OBISPO PÉREZ CÁCERES, 10 BAJO - CANARIAS"
"[ServiceTerritory]","0Hh670000004L70CAE","A6E","PILAR DE LA HORADADA","[object Object]","03190","PILAR DE LA HORADADA","Spain","Block","37.864185","-0.792154","03190","ES","C TRIANA, 14 - CLINICA VIRGEN DEL PILAR - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LB7CAM","BC6","NOIA","[object Object]","15200","NOIA","Spain","Address","42.78291","-8.88696","15200","ES","R CURRO, 10 - GALICIA"
"[ServiceTerritory]","0Hh670000004L4BCAU","FB4","CASTELLAR DEL VALLES","[object Object]","08211","CASTELLAR DEL VALLES","Spain","Address","41.61298","2.08894","08211","ES","C PASSEIG, 36 - OPTICA OPTIMON - CATALUNYA"
"[ServiceTerritory]","0Hh670000004L6lCAE","A63","SAN PEDRO DE ALCANTARA","[object Object]","29670","SAN PEDRO DE ALCANTARA","Spain","Block","36.484209","-4.98928","29670","ES","C Marques del Duero, 76 2ª planta - CLINICA DEL RIO - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LflCAE","884","MARTORELL - JOSEP PLA","[object Object]","08760","MARTORELL","Spain","Block","41.477378","1.916531","08760","ES","C JOSEP PLA, 10 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LfmCAE","80D","ZARAGOZA - CINCO DE MARZO","[object Object]","50004","ZARAGOZA","Spain","Address","41.65174","-0.88274","50004","ES","C CINCO DE MARZO, 11 - ARAGON"
"[ServiceTerritory]","0Hh670000004L59CAE","ABA","CONIL DE LA FRONTERA","[object Object]","11140","CONIL DE LA FRONTERA","Spain","Address","36.27772","-6.08791","11140","ES","C LAGUNA, 3 - CENTRO OPTICO LAGUNA - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004L9GCAU","C50","MASSAMAGRELL","[object Object]","46130","MASSAMAGRELL","Spain","Block","39.571363","-0.335993","46130","ES","AVDA MAGDALENA, 4 - OPTICA BEGOÑA TORMO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LfRCAU","88C","VALENCIA - PRIMADO REIG 2","[object Object]","46019","VALENCIA","Spain","Block","39.491846","-0.373347","46019","ES","C PRIMADO REIG, 5 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LZTCA2","A4D","ALMERIA - JAVIER SANZ","[object Object]","04004","ALMERIA","Spain","Address","36.83878","-2.46129","04004","ES","C JAVIER SANZ, 11 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LR5CAM","94B","SABADELL - MATADEPERA","[object Object]","08207","SABADELL","Spain","Block","41.566379","2.0891","08207","ES","AV MATADEPERA, 109 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LmrCAE","849","LAS PALMAS DE GRAN CANARIA - TOLSTOI 2","[object Object]","35002","LAS PALMAS DE GRAN CANARIA","Spain","Block","28.104504","-15.415665","35002","ES","C TRIANA, 35 - ISLAS CANARIAS"
"[ServiceTerritory]","0Hh670000004LMUCA2","B11","BARBASTRO","[object Object]","22300","BARBASTRO","Spain","Block","42.036557","0.125421","22300","ES","PL DEL MERCADO, 16 - ARAGON"
"[ServiceTerritory]","0Hh670000004LnzCAE","864","ALCALA DE GUADAIRA - MAIRENA","[object Object]","41500","ALCALA DE GUADAIRA","Spain","Address","37.33787","-5.84322","41500","ES","C MAIRENA, 16 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LWKCA2","016","FERROL - REAL","[object Object]","15402","FERROL","Spain","Block","43.48322","-8.235119","15402","ES","C REAL, 112 - GALICIA"
"[ServiceTerritory]","0Hh670000004LWLCA2","8B3","BARCELONA - GRAN DE SANT ANDREU 1","[object Object]","08030","BARCELONA","Spain","Block","41.434216","2.189593","08030","ES","C GRAN DE SANT ANDREU, 224 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004L5JCAU","ABE","ESTEPA","[object Object]","41560","ESTEPA","Spain","Block","37.292893","-4.881866","41560","ES","AVDA ANDALUCIA, 35 BAJO A - CENTROS OPTICOS ROMERO - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004L2yCAE","FAE","AGRAMUNT - PLAÇA DEL POU","[object Object]","25310","AGRAMUNT","Spain","Block","41.785321","1.097458","25310","ES","PL DEL POU, 22 - OPTICA SOLA AGRAMUNT - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LloCAE","835","ALBACETE - CONCEPCION","[object Object]","02006","ALBACETE","Spain","Block","38.994082","-1.855077","02006","ES","C CONCEPCION, 12 - CASTILLA LA MANCHA"
"[ServiceTerritory]","0Hh670000004LexCAE","071","MADRID - ALBUFERA 1","[object Object]","28038","MADRID","Spain","Address","40.39593","-3.66461","28038","ES","AV ALBUFERA, 55 - MADRID"
"[ServiceTerritory]","0Hh670000004LeyCAE","827","A CORUÑA - FERNANDEZ LATORRE","[object Object]","15006","A CORUÑA","Spain","Address","43.35541","-8.40454","15006","ES","AV FERNANDEZ LATORRE, 118 - GALICIA"
"[ServiceTerritory]","0Hh670000004LRVCA2","037","MADRID - BRAVO MURILLO 1","[object Object]","28020","MADRID","Spain","Address","40.45047","-3.70341","28020","ES","C BRAVO MURILLO, 140 - MADRID"
"[ServiceTerritory]","0Hh670000004LNECA2","014","PONTEVEDRA - RÚA PEREGRINA","[object Object]","36001","PONTEVEDRA","Spain","Address","42.43047","-8.64389","36001","ES","C RÚA PEREGRINA, 3 - CO160001 OPTICA SANTORUM - GALICIA"
"[ServiceTerritory]","0Hh670000004LoOCAU","873","MALAGA - JUAN XXIII","[object Object]","29006","MALAGA","Spain","Address","36.71213","-4.44651","29006","ES","AV JUAN XXIII, 63 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LRjCAM","95F","TORREJON DE ARDOZ","[object Object]","28850","TORREJON DE ARDOZ","Spain","Block","40.457671","-3.479402","28850","ES","C ENMEDIO, 10 - MADRID"
"[ServiceTerritory]","0Hh670000004LMtCAM","108","DOS HERMANAS - DEL EMIGRANTE","[object Object]","41701","DOS HERMANAS","Spain","Address","37.28277","-5.92797","41701","ES","PL DEL EMIGRANTE, 10 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LPnCAM","93A","SANTURTZI","[object Object]","48980","SANTURTZI","Spain","Block","43.330128","-3.033981","48980","ES","C JUAN XXIII, 3 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LRWCA2","060","HUELVA - PLUS ULTRA","[object Object]","21001","HUELVA","Spain","Block","37.257641","-6.953636","21001","ES","C PLUS ULTRA, 3 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004L5ECAU","ABB","ARCOS DE LA FRONTERA","[object Object]","11630","ARCOS DE LA FRONTERA","Spain","Address","36.7503","-5.81067","11630","ES","CL CORREDERA, 55, PLANTA BAJA - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LkHCAU","813","ZARAGOZA - LEON XIII","[object Object]","50008","ZARAGOZA","Spain","Address","41.64515","-0.88345","50008","ES","C LEÓN XIII, 25 - ARAGON"
"[ServiceTerritory]","0Hh670000004LN8CAM","104","ELDA - PADRE MANJON","[object Object]","03600","ELDA","Spain","Address","38.47515","-0.79505","03600","ES","C PADRE MANJON, 6 BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LN9CAM","102","MADRID - NARVAEZ","[object Object]","28009","MADRID","Spain","Address","40.42056","-3.67609","28009","ES","C NARVAEZ,38 - MADRID"
"[ServiceTerritory]","0Hh670000004LJLCA2","169","ALCOY/ALCOI","[object Object]","03803","ALCOY/ALCOI","Spain","Address","38.70018","-0.47936","03803","ES","AV ALAMEDA, 23 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LL2CAM","183","TUDELA","[object Object]","31500","TUDELA","Spain","Address","42.06166","-1.60265","31500","ES","AV ZARAGOZA, 9 - NAVARRA"
"[ServiceTerritory]","0Hh670000004LMKCA2","B00","MADRID - JUAN DE MALASAÑA","[object Object]","28031","MADRID","Spain","Address","40.38021","-3.62149","28031","ES","PL JUAN DE MALASAÑA, 5 - MADRID"
"[ServiceTerritory]","0Hh670000004L8DCAU","C2A","PREMIA DE MAR*","[object Object]","08330","PREMIA","Spain","Block","41.492925","2.357006","08330","ES","C JACINT VERDAGUER, 71 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LAnCAM","BB9","BERGA*","[object Object]","08600","BERGA","Spain","Address","42.09881","1.8467","08600","ES","C SERAFÍ PITARRA, 10 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004L4GCAU","FB7","L'ALCORA","[object Object]","12110","ALCORA","Spain","Address","40.07687","-0.21361","12110","ES","C FERRERETS, 2 - OPTICA L'ALCALATEN - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004L8XCAU","C29","MONTORNES DEL VALLES","[object Object]","08170","MONTORNES DEL VALLES","Spain","Block","41.54163","2.264801","08170","ES","C JAUME BALMES, 12 BJS - OPTICA MARINA GRIFOL - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LBgCAM","129","VILAFRANCA DEL PENEDES","[object Object]","08720","VILAFRANCA DEL PENEDES","Spain","Block","41.346126","1.7007","08720","ES","C DE LA PARELLADA, 55 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LCKCA2","9B4","SANTIAGO DE COMPOSTELA - FUENTERRABIA","[object Object]","15702","SANTIAGO DE COMPOSTELA","Spain","Address","42.87707","-8.54515","15702","ES","C FUENTERRABIA, 2 - GALICIA"
"[ServiceTerritory]","0Hh670000004LBhCAM","136","FILIAL LA OROTAVA","[object Object]","38300","LA OROTAVA","Spain","Address","28.39154","-16.52279","38300","ES","C CALVARIO, 3 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LDSCA2","B53","MOTRIL - ANDALUCIA","[object Object]","18600","MOTRIL","Spain","Address","36.74422","-3.51728","18600","ES","AV ANDALUCIA, 4 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LMZCA2","B0E","CASTELLO DE LA PLANA - MAYOR 1","[object Object]","12001","CASTELLO DE LA PLANA","Spain","Block","39.9852","-0.036682","12001","ES","C MAYOR, 40 BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LMaCAM","903","LA LINEA DE LA CONCEPCION - AURORA","[object Object]","11300","LA LINEA DE LA CONCEPCION","Spain","Address","36.16328","-5.34917","11300","ES","C AURORA, 5 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LcSCAU","8E3","SAN JAVIER","[object Object]","30730","SAN JAVIER","Spain","Block","37.802366","-0.827617","30730","ES","AV DEL RECUERDO, 23 - MURCIA"
"[ServiceTerritory]","0Hh670000004LcTCAU","068","MADRID - LA OCA","[object Object]","28025","MADRID","Spain","Address","40.38857","-3.74129","28025","ES","C OCA, 79 - MADRID"
"[ServiceTerritory]","0Hh670000004LcUCAU","076","SAN FERNANDO - ROSARIO","[object Object]","11100","SAN FERNANDO","Spain","Address","36.46781","-6.19591","11100","ES","C ROSARIO, 30 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LQ7CAM","955","MANLLEU","[object Object]","08560","MANLLEU","Spain","Address","42.00063","2.28223","08560","ES","C BAIXA CORTADA, 6 BAJOS - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LcDCAU","8E6","IGUALADA - RAMBLA SANT ISIDRE","[object Object]","08700","IGUALADA","Spain","Block","41.579561","1.616786","08700","ES","RBLA RBLA SANT ISIDRE, 10 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004L7oCAE","C32","MONDOÑEDO","[object Object]","27740","MONDOÑEDO","Spain","Block","43.43001","-7.361488","27740","ES","AVDA. BUENOS AIRES, 16 - OPTICA OTERO - GALICIA"
"[ServiceTerritory]","0Hh670000004LMPCA2","B01","LUCENA","[object Object]","14900","LUCENA","Spain","Address","37.40873","-4.48474","14900","ES","PL NUEVA, 13, BAJO 1 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LVOCA2","883","ZAMORA - AMARGURA","[object Object]","49013","ZAMORA","Spain","Address","41.50944","-5.74165","49013","ES","CALLE AMARGURA, 15 BAJO - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LjOCAU","235","ELCHE/ELX - REINA VICTORIA","[object Object]","03201","ELCHE/ELX","Spain","Address","38.26545","-0.70504","03201","ES","AV REINA VICTORIA, 58 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004L96CAE","C38","TEGUESTE","[object Object]","38280","TEGUESTE CASCO","Spain","Block","28.522374","-16.336896","38280","ES","C PREBENDADO PACHECO, 8 - CENTRO OPTICO TEGUESTE - CANARIAS"
"[ServiceTerritory]","0Hh670000004LA4CAM","FFF","VALENCIA - DR. PESET","[object Object]","46025","VALENCIA","Spain","Block","39.488767","-0.389471","46025","ES","AV DOCTOR PESET ALEIXANDRE, 148 - ESQ. CL SEGARRIA, 2 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LA5CAM","9EE","MATARO - JOAN LARREA","[object Object]","08302","MATARO","Spain","Address","41.53762","2.43293","08302","ES","C JOAN LARREA, 9 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LKJCA2","B8E","GERNIKA","[object Object]","48300","GERNIKA","Spain","Block","43.316083","-2.677682","48300","ES","C BARRENKALE BARRENA, 2 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LRZCA2","962","DURANGO","[object Object]","48200","DURANGO","Spain","Address","43.17093","-2.63281","48200","ES","C ARKOTXA, 1 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LX8CAM","011","MANACOR","[object Object]","07500","MANACOR","Spain","Address","39.56642","3.21202","07500","ES","PL RAMÓN LLULL, 1 - ISLAS BALEARES"
"[ServiceTerritory]","0Hh670000004LX9CAM","022","MADRID - ALCALÁ 1","[object Object]","28027","MADRID","Spain","Address","40.43493","-3.64441","28027","ES","C ALCALÁ, 369 - MADRID"
"[ServiceTerritory]","0Hh670000004LcXCAU","8E2","BADALONA - MARTI I PUJOL","[object Object]","08911","BADALONA","Spain","Block","41.447736","2.247107","08911","ES","AV MARTI I PUJOL, 100 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LGWCA2","141","MALAGA - VIRGEN DE BELEN","[object Object]","29004","MALAGA","Spain","Address","36.69356","-4.45425","29004","ES","AV VIRGEN DE BELEN, 2 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LcmCAE","057","A CORUÑA - DE OZA","[object Object]","15006","A CORUÑA","Spain","Block","43.357192","-8.403888","15006","ES","AV DE OZA, 1 - GALICIA"
